,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
1040,47425.81649066545,0.07983406687707306,0.0007259728014348087,740.9581528399038,0.050388955932122226
