,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.3464527655782784
3,1992/1/2,183.8656871286512,4.252531085658297,0.0,0.0,0.0,0.0,0.24822653252167
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.41599851789584336
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.40297139821157846
3,1992/1/9,136.96233391096095,3.980304463175099,0.0,0.0,0.0,0.0,0.28298275410100404
3,1992/1/10,302.29882036727076,3.5083224308213965,0.0,0.0,0.0,0.0,0.1952518584725963
3,1992/1/11,447.9240467257444,3.9895248043890397,0.0,0.0,0.0,0.0,0.16533339788570858
3,1992/1/12,517.2991207728472,4.143278840812955,6.491421861168973e-11,3.070176171601245e-10,6.491421861168973e-05,0.018239875868517864,0.15744219018253747
3,1992/1/13,612.0738921030519,2.5296005935813604,1.2144781678468036e-08,5.74188651634451e-07,0.012144781678468036,0.18047126523816287,0.14994611541808503
3,1992/1/14,720.7450244554365,3.3233605697235533,3.2037594264727596e-08,2.6468070396741663e-06,0.0320375942647276,0.31188132992487755,0.14398262618844682
3,1992/1/15,861.0966064443169,5.094754896698618,5.224556945524874e-08,6.4523060339528335e-06,0.05224556945524874,0.4600280921074111,0.1383688032879598
3,1992/1/16,1022.40391812088,3.4413884799354637,1.0564937045326994e-07,1.4299724128268925e-05,0.10564937045326994,0.49705869235207933,0.13329523422202144
3,1992/1/17,1181.9654315961527,2.496634025991835,1.8008756515918372e-07,2.5953590863559818e-05,0.18008756515918373,0.5224153683133348,0.12899304134898332
3,1992/1/18,1280.8500571002448,4.052813068547951,1.6347908532465144e-07,2.79185354688795e-05,0.16347908532465144,0.614689997456347,0.12654650856080016
3,1992/1/19,1390.5263306469608,4.357500559340782,1.8624892322151076e-07,3.4395165913724184e-05,0.18624892322151076,0.6599073196348354,0.12397933879405033
3,1992/1/20,1500.9272805584424,2.1648760385064634,3.1736680354290893e-07,5.3062614758863296e-05,0.3173668035429089,0.5932631954921544,0.12152488326536902
3,1992/1/21,1606.9123200903127,2.112087280661525,3.639553567149138e-07,6.328342997744309e-05,0.3639553567149138,0.6129468627902421,0.1192744939366001
3,1992/1/22,1722.8568052559783,2.7901871801634326,3.53766967903854e-07,6.755467042248621e-05,0.35376696790385403,0.668524096699458,0.11691795696863973
3,1992/1/23,1913.8369488494525,3.2275932837890413,3.86169475987806e-07,8.057695310127437e-05,0.386169475987806,0.7234546168312996,0.11324784394606532
3,1992/1/24,2170.3962718898,2.5846910793128544,5.283545309796841e-07,0.00011190096211405262,0.5283545309796841,0.7269162448570768,0.10867422993577064
3,1992/1/25,2435.4429749158535,2.6450186782012657,6.099408039935598e-07,0.0001365000060422275,0.6099408039935598,0.7605651571199854,0.10431205504881438
3,1992/1/26,2613.1775096911074,2.1805990677936364,7.392069028014209e-07,0.00016429579007706092,0.7392069028014209,0.7506154138615729,0.10156442205998957
3,1992/1/27,2754.104060002218,2.817561870393724,6.853868792630795e-07,0.00016318744551594596,0.6853868792630795,0.8002287988443622,0.0994760743688478
3,1992/1/28,2938.0502528909215,2.604052719913066,7.71748122600538e-07,0.0001853292498434646,0.771748122600538,0.8022177154144966,0.09685985738195863
3,1992/1/29,3147.468428837628,4.231350142908444,6.338355241205922e-07,0.000174081999949385,0.6338355241205922,0.9114195880881925,0.09401942781841388
3,1992/1/30,3394.287663686519,3.0585507344631147,8.215483368096886e-07,0.00021449547195185491,0.8215483368096886,0.8599725498113739,0.0908423986932488
3,1992/1/31,3627.1964319660647,2.800460918242718,9.224438033909491e-07,0.00024173658754988862,0.9224438033909491,0.8574084375600494,0.08799765556556924
3,1992/2/1,3785.140518157178,2.9060861863296585,9.406608549537936e-07,0.00025187637841854747,0.9406608549537937,0.8722445897135312,0.08614618605481758
3,1992/2/2,3877.125066918847,4.358135200068545,7.677033566892009e-07,0.00022785287166600808,0.767703356689201,0.964415681578012,0.08509510428548878
3,1992/2/3,4050.5663470873214,3.8080746766825913,8.587459231338705e-07,0.000249791810164014,0.8587459231338704,0.940871081211581,0.08316496797699008
3,1992/2/4,4253.846641119485,3.0492119549669274,1.017735606480715e-06,0.0002857975433927577,1.0177356064807148,0.9036353233007252,0.08098428835033028
3,1992/2/5,0.0,3.616703058845392,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/6,0.0,4.7277061116711305,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/7,0.0,3.875974045844015,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/8,35.439588135590256,1.8363929053315164,0.0,0.0,0.0,0.0,0.40699610903114314
3,1992/2/9,0.0,4.987242675401052,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/10,0.0,6.206340068825235,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/11,0.0,4.860102394984309,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/12,0.0,6.052952902761189,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/13,0.0,5.219189374781606,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/14,0.0,3.7457147713679,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/15,0.0,5.1656981254575705,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/16,26.097424403984277,4.508990913504717,0.0,0.0,0.0,0.0,0.4231637483060872
3,1992/2/17,59.942515319596666,2.06365184609563,0.0,0.0,0.0,0.0,0.36906862542885266
3,1992/2/18,120.03394847085072,1.8527175003152287,0.0,0.0,0.0,0.0,0.298361458821531
