,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.4210133725400638
3,1992/1/2,183.8656871286512,4.252531085658297,0.0,0.0,0.0,0.0,0.36135147114143
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.4520321830973394
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.4466657232350774
3,1992/1/9,136.96233391096095,3.980304463175099,0.0,0.0,0.0,0.0,0.38561679442120805
3,1992/1/10,302.29882036727076,3.5083224308213965,0.0,0.0,0.0,0.0,0.3107731132216616
3,1992/1/11,447.9240467257444,3.9895248043890397,0.0,0.0,0.0,0.0,0.26499682086205845
3,1992/1/12,517.2991207728472,4.143278840812955,0.0,0.0,0.0,0.0,0.24804130525721885
3,1992/1/13,612.0738921030519,2.5296005935813604,0.0,0.0,0.0,0.0,0.2288098139005594
3,1992/1/14,720.7450244554365,3.3233605697235533,0.0,0.0,0.0,0.0,0.21125192192893813
3,1992/1/15,861.0966064443169,5.094754896698618,0.0,0.0,0.0,0.0,0.19397737759505523
3,1992/1/16,1022.40391812088,3.4413884799354637,0.0,0.0,0.0,0.0,0.17955513227662823
3,1992/1/17,1181.9654315961527,2.496634025991835,0.0,0.0,0.0,0.0,0.16924920368809337
3,1992/1/18,1280.8500571002448,4.052813068547951,0.0,0.0,0.0,0.0,0.16427302816142178
3,1992/1/19,1390.5263306469608,4.357500559340782,0.0,0.0,0.0,0.0,0.15969539355209322
3,1992/1/20,1500.9272805584424,2.1648760385064634,2.3174320999161683e-09,1.8485109182339292e-08,0.002317432099916168,0.03070395023332235,0.1558670968515534
3,1992/1/21,1606.9123200903127,2.112087280661525,1.2946629744666265e-08,2.37292414524804e-07,0.012946629744666266,0.07026206329869161,0.1527631029086695
3,1992/1/22,1722.8568052559783,2.7901871801634326,2.726078257815319e-08,8.086470480156327e-07,0.02726078257815319,0.11321559311227215,0.1498640445054677
3,1992/1/23,1913.8369488494525,3.2275932837890413,5.531706217102095e-08,2.452906081446374e-06,0.055317062171020955,0.16805901307937032,0.14592088594523253
3,1992/1/24,2170.3962718898,2.5846910793128544,1.0833277203169836e-07,5.873012885423158e-06,0.10833277203169836,0.20362376495301165,0.1417118685615634
3,1992/1/25,2435.4429749158535,2.6450186782012657,1.5717787869268646e-07,1.0162848937863475e-05,0.15717787869268646,0.24071735473650405,0.13816304730735465
3,1992/1/26,2613.1775096911074,2.1805990677936364,2.051981787436401e-07,1.3737337599748843e-05,0.2051981787436401,0.24782141769197663,0.1360698435358296
3,1992/1/27,2754.104060002218,2.817561870393724,2.1115947462554163e-07,1.6009445267996152e-05,0.21115947462554163,0.2794279552187324,0.13452508221458406
3,1992/1/28,2938.0502528909215,2.604052719913066,2.521007495548029e-07,1.9939360408717553e-05,0.2521007495548029,0.2898838963530812,0.13262609394046246
3,1992/1/29,3147.468428837628,4.231350142908444,2.3962016272439483e-07,2.343473072532686e-05,0.23962016272439485,0.35625687189483657,0.13059061298280816
3,1992/1/30,3394.287663686519,3.0585507344631147,3.1313829192584164e-07,2.9400244501964346e-05,0.31313829192584164,0.3396432839712766,0.1283261323959459
3,1992/1/31,3627.1964319660647,2.800460918242718,3.640322165715244e-07,3.5071802813114066e-05,0.3640322165715244,0.3465294121623705,0.12629628764543996
3,1992/2/1,3785.140518157178,2.9060861863296585,3.841528398886949e-07,3.858774695333105e-05,0.38415283988869486,0.3599530280172785,0.12496981417568102
3,1992/2/2,3877.125066918847,4.358135200068545,3.40767369288403e-07,3.962609771598579e-05,0.340767369288403,0.4158079180421324,0.12421406299739783
3,1992/2/3,4050.5663470873214,3.8080746766825913,3.819633847886421e-07,4.372114054915816e-05,0.3819633847886421,0.40767090275129053,0.12282009183701492
3,1992/2/4,4253.846641119485,3.0492119549669274,4.476789145204977e-07,4.938650081108392e-05,0.4476789145204977,0.391108024999677,0.12123412143422542
