,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
1102,77509.19061479403,0.0402100012247645,0.0008974356099934042,408.95471130627834,0.012839771849338667
