,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
792,18470.979330113612,0.06936394596585527,0.00015011878496953583,1159.0284982408677,0.21134856421083353
