,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
1,20856.406367537053,0.06855032167929792,0.0005863869633438794,1048.3349584785042,0.14438570676490725
