,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
568,12669.629431856129,0.042022858156028985,0.0005283082315461145,1109.0953685626816,0.20909984950119143
