,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
325,1448.1557146688733,0.0924513303193557,0.000684682605448374,1018.3956559008466,0.4306331059207733
