,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
903,7095.499164048022,0.08081998820394559,0.0006413928599527198,1103.2470808958394,0.12634164638934348
