,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.4051472811814756
3,1992/1/2,183.8656871286512,4.252531085658297,0.0,0.0,0.0,0.0,0.3330390340072784
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.44493297529968134
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.43794456603499227
3,1992/1/9,136.96233391096095,3.980304463175099,0.0,0.0,0.0,0.0,0.3616276291147686
3,1992/1/10,302.29882036727076,3.5083224308213965,0.0,0.0,0.0,0.0,0.27704807455609026
3,1992/1/11,447.9240467257444,3.9895248043890397,0.0,0.0,0.0,0.0,0.23113562947240718
3,1992/1/12,517.2991207728472,4.143278840812955,0.0,0.0,0.0,0.0,0.21544320241677573
3,1992/1/13,612.0738921030519,2.5296005935813604,0.0,0.0,0.0,0.0,0.1986013490956868
3,1992/1/14,720.7450244554365,3.3233605697235533,0.0,0.0,0.0,0.0,0.18417806106903775
3,1992/1/15,861.0966064443169,5.094754896698618,0.0,0.0,0.0,0.0,0.17092290988706504
3,1992/1/16,1022.40391812088,3.4413884799354637,0.0,0.0,0.0,0.0,0.16055339676865968
3,1992/1/17,1181.9654315961527,2.496634025991835,4.511494339475186e-08,1.8873723887320725e-06,0.04511494339475186,0.16052743676602316,0.15345321604275156
3,1992/1/18,1280.8500571002448,4.052813068547951,9.594342808349562e-08,7.289878271361057e-06,0.09594342808349561,0.29008907247207677,0.1500651318565605
3,1992/1/19,1390.5263306469608,4.357500559340782,1.7600517546995807e-07,1.8385130995099216e-05,0.17600517546995806,0.39665436051275044,0.1469267388954697
3,1992/1/20,1500.9272805584424,2.1648760385064634,4.2971928795591244e-07,4.8739527420169566e-05,0.4297192879559124,0.42841631402957825,0.14424704315032372
3,1992/1/21,1606.9123200903127,2.112087280661525,5.887067748785714e-07,7.603824877181733e-05,0.5887067748785714,0.48546237443868584,0.14200445027445832
3,1992/1/22,1722.8568052559783,2.7901871801634326,6.361517486522088e-07,9.534018213553821e-05,0.6361517486522088,0.5603448298498043,0.13982268071914744
3,1992/1/23,1913.8369488494525,3.2275932837890413,7.926634143909507e-07,0.00013932512104831567,0.7926634143909507,0.6517234177900171,0.13666161589721243
3,1992/1/24,2170.3962718898,2.5846910793128544,1.2628707417189072e-06,0.0002451152813879713,1.2628707417189071,0.7120832280550564,0.13296165741524596
3,1992/1/25,2435.4429749158535,2.6450186782012657,1.5908693523090657e-06,0.0003435762044085893,1.5908693523090658,0.7842069485883592,0.12954723311284652
3,1992/1/26,2613.1775096911074,2.1805990677936364,2.0588836509080296e-06,0.0004586171217312789,2.0588836509080295,0.8037030967287166,0.1274166793578769
3,1992/1/27,2754.104060002218,2.817561870393724,1.9187467423189425e-06,0.0004606186030512632,1.9187467423189424,0.8622624350580104,0.12579871977754212
3,1992/1/28,2938.0502528909215,2.604052719913066,2.2562223639554024e-06,0.0005607573093068819,2.2562223639554024,0.887586480077315,0.1237679582821798
3,1992/1/29,3147.468428837628,4.231350142908444,1.8107097151724428e-06,0.0005113321230963567,1.810709715172443,1.00209917913539,0.12155373527346369
3,1992/1/30,3394.287663686519,3.0585507344631147,2.5204770256591067e-06,0.0007052371575013356,2.5204770256591065,0.9857410426610048,0.11906124373835164
3,1992/1/31,3627.1964319660647,2.800460918242718,2.9289584109752677e-06,0.0008412974603475374,2.9289584109752678,1.0052648264691892,0.11681256592949162
3,1992/2/1,3785.140518157178,2.9060861863296585,3.0166694232610145e-06,0.0008929103228308776,3.0166694232610145,1.031418072987507,0.11533953942340473
3,1992/2/2,3877.125066918847,4.358135200068545,2.362340011201448e-06,0.0007605800509343568,2.362340011201448,1.1193541459890939,0.11449974954214735
3,1992/2/3,4050.5663470873214,3.8080746766825913,2.7202432315062606e-06,0.0008731002817658688,2.720243231506261,1.1121203642427873,0.11295057456966624
3,1992/2/4,4253.846641119485,3.0492119549669274,3.3474464201389915e-06,0.001060052369782035,3.3474464201389913,1.0930061190908096,0.1111887432268885
3,1992/2/5,0.0,3.616703058845392,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/6,0.0,4.7277061116711305,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/7,0.0,3.875974045844015,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/8,35.439588135590256,1.8363929053315164,0.0,0.0,0.0,0.0,0.4401236721458849
3,1992/2/9,0.0,4.987242675401052,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/10,0.0,6.206340068825235,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/11,0.0,4.860102394984309,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/12,0.0,6.052952902761189,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/13,0.0,5.219189374781606,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/14,0.0,3.7457147713679,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/15,0.0,5.1656981254575705,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/16,26.097424403984277,4.508990913504717,0.0,0.0,0.0,0.0,0.44869916074493843
3,1992/2/17,59.942515319596666,2.06365184609563,0.0,0.0,0.0,0.0,0.4188049908821241
3,1992/2/18,120.03394847085072,1.8527175003152287,0.0,0.0,0.0,0.0,0.37302860518039793
3,1992/2/19,196.500898830496,2.2194390419152867,0.0,0.0,0.0,0.0,0.3260315056901463
3,1992/2/20,262.9928616448967,2.6258037574514494,0.0,0.0,0.0,0.0,0.29339250800120203
3,1992/2/21,334.12710926940025,2.6796791869937984,0.0,0.0,0.0,0.0,0.2651951966310164
3,1992/2/22,441.0548399244835,3.6326680267994393,0.0,0.0,0.0,0.0,0.23287459159738477
3,1992/2/23,582.3953926341998,5.8205074248040924,0.0,0.0,0.0,0.0,0.2033832693359719
3,1992/2/24,826.2028281907373,4.61475038396064,0.0,0.0,0.0,0.0,0.17377196872616554
3,1992/2/25,1090.8883473899984,3.596474320673187,1.393278713220273e-09,1.2575600778050145e-08,0.0013932787132202732,0.034799321631402515,0.15720811821384548
3,1992/2/26,1320.434464520111,4.529455832538073,1.1758999900825691e-07,1.038987803094166e-05,0.11758999900825691,0.3366728607990874,0.14886742831928246
3,1992/2/27,1574.7473866059713,3.2053760260240645,4.128322751043864e-07,5.456016620172897e-05,0.4128322751043864,0.497473406673466,0.1426565143721956
3,1992/2/28,1814.8041830493164,2.2256519291663457,8.690442681302889e-07,0.0001355728594144714,0.8690442681302889,0.5809088439287634,0.1382448255028897
3,1992/2/29,2035.2879510550717,3.023783693796497,9.74265609188127e-07,0.00018143787750326935,0.974265609188127,0.6870038071224728,0.13484889287768212
3,1992/3/1,2142.343095932814,4.046981485705026,9.039119650559934e-07,0.00018650437205621222,0.9039119650559934,0.7578304653348236,0.13334392923410301
3,1992/3/2,0.0,6.942108303280519,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/3,33.57082388039929,3.8209605568112908,0.0,0.0,0.0,0.0,0.44181874611282973
3,1992/3/4,75.60359795322569,3.526816830882399,0.0,0.0,0.0,0.0,0.40602273972903746
3,1992/3/5,0.0,2.8861433116001938,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/6,0.0,3.0700199732572817,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/7,0.0,3.4057041267497463,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/8,32.90336871014588,3.924405538128663,0.0,0.0,0.0,0.0,0.44242661118614723
3,1992/3/9,73.77665798816847,2.681394993577856,0.0,0.0,0.0,0.0,0.4074813410779098
3,1992/3/10,130.47805666414268,2.828011522758961,0.0,0.0,0.0,0.0,0.365922846640701
3,1992/3/11,236.58982748048683,3.155035395393833,0.0,0.0,0.0,0.0,0.30554817731082656
3,1992/3/12,385.8660098168271,2.0586521824117296,0.0,0.0,0.0,0.0,0.24824014388137605
3,1992/3/13,512.4794823940908,2.173684026724706,0.0,0.0,0.0,0.0,0.2164315492064699
3,1992/3/14,617.0179736506891,2.4357173377940127,0.0,0.0,0.0,0.0,0.197843843541065
3,1992/3/15,699.6836522017982,3.1154872223147456,0.0,0.0,0.0,0.0,0.1866398795326305
3,1992/3/16,761.7717955452538,3.9762014379876143,0.0,0.0,0.0,0.0,0.1797741031606544
3,1992/3/17,820.8413502310664,4.183327111851473,0.0,0.0,0.0,0.0,0.17423317149001605
3,1992/3/18,886.5651447526388,2.25710124875382,0.0,0.0,0.0,0.0,0.16899920492556594
3,1992/3/19,954.7636319320186,3.868001161819128,0.0,0.0,0.0,0.0,0.1644136714402468
3,1992/3/20,0.0,5.633417366168954,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/21,0.0,4.856114566926894,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/22,0.0,5.142723365295966,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/23,0.0,4.521977174576113,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/24,58.551826683641494,2.2816909872348483,0.0,0.0,0.0,0.0,0.4199710515899487
3,1992/3/25,133.60395784347014,2.6869659272937643,0.0,0.0,0.0,0.0,0.36384126214665463
3,1992/3/26,0.0,2.9098059246852714,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/27,0.0,3.31474791417556,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/3/28,48.511285835526756,2.7661977496927808,0.0,0.0,0.0,0.0,0.4285443648348884
3,1992/3/29,105.32609306791281,2.413077287228473,0.0,0.0,0.0,0.0,0.38344132306552575
3,1992/3/30,159.0435382315814,2.774635880496881,0.0,0.0,0.0,0.0,0.3476423928758935
3,1992/3/31,0.0,2.22620967720811,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/4/1,0.0,2.973396081748417,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/4/2,74.96001020115845,2.3566907743544023,0.0,0.0,0.0,0.0,0.4065356067499953
3,1992/4/3,179.1290258489544,2.1624784757233284,0.0,0.0,0.0,0.0,0.33573845854505635
3,1992/4/4,281.9966376366158,3.3420591531561787,0.0,0.0,0.0,0.0,0.28524126872604827
3,1992/4/5,363.0554972102511,3.210716203423528,0.0,0.0,0.0,0.0,0.2553850227183609
3,1992/4/6,433.32474564550057,2.4916336412156443,0.0,0.0,0.0,0.0,0.2348751014233769
3,1992/4/7,520.7477595897469,1.699741063411231,0.0,0.0,0.0,0.0,0.21474462061386979
3,1992/4/8,637.1287910155537,2.126886675464166,0.0,0.0,0.0,0.0,0.1948711033575386
3,1992/4/9,759.7025380983716,2.7685307101849093,0.0,0.0,0.0,0.0,0.1799846057253158
3,1992/4/10,880.983847887401,2.5797238732103667,0.0,0.0,0.0,0.0,0.16941016758660554
3,1992/4/11,1005.1599582522676,2.767740837466853,0.0,0.0,0.0,0.0,0.16148025665283425
3,1992/4/12,1137.7265812805426,2.8890790355030043,1.6274199016271703e-08,4.435160518581454e-07,0.016274199016271702,0.1048140636443981,0.15518957521711443
3,1992/4/13,1249.538147867959,3.8401379256942962,7.630394204550474e-08,5.063020588927712e-06,0.07630394204550474,0.25373165085993804,0.15107233720654487
3,1992/4/14,1325.5546913216879,3.96021879334836,1.3244928148925413e-07,1.1570531882511644e-05,0.13244928148925414,0.33278322548804395,0.14871821606047933
3,1992/4/15,1397.9897561455537,3.8525835206521895,1.9754435427316574e-07,2.047485683561452e-05,0.19754435427316575,0.39343179553741064,0.1467321525175066
3,1992/4/16,1482.435061612046,3.1960140747728683,3.129537784373972e-07,3.651136474753812e-05,0.31295377843739725,0.44106051363640814,0.14466851764666563
3,1992/4/17,1601.6088675273013,3.9225339838993736,3.8558748663290385e-07,5.442677972936379e-05,0.3855874866329039,0.5306623109672703,0.1421104080101833
3,1992/4/18,1730.7067747155747,4.053296280519084,5.008269887488956e-07,8.046504367882851e-05,0.5008269887488956,0.6004924299717185,0.13968326688756036
3,1992/4/19,1928.3350486902432,3.8221282659191202,7.208194405873645e-07,0.00013161019584937556,0.7208194405873645,0.6765782353844642,0.1364383974948436
3,1992/4/20,2152.83929753041,2.9668517430516945,1.1298049474679717e-06,0.00022206030119060815,1.1298049474679717,0.721594071232098,0.13320035532087862
