,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.31837794466194336
3,1992/1/2,183.8656871286512,4.252531085658297,0.0,0.0,0.0,0.0,0.21788145076974397
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.4002492485220554
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.38433852253481526
3,1992/1/9,136.96233391096095,3.980304463175099,0.0,0.0,0.0,0.0,0.25109106188765823
3,1992/1/10,302.29882036727076,3.5083224308213965,0.0,0.0,0.0,0.0,0.1733513699967655
3,1992/1/11,447.9240467257444,3.9895248043890397,4.528407831257474e-09,1.0672708981757908e-07,0.004528407831257474,0.09020646071719718,0.15167708433691565
3,1992/1/12,517.2991207728472,4.143278840812955,1.5189205384398256e-08,6.464538677787206e-07,0.015189205384398255,0.16136309462304263,0.1461130294428917
3,1992/1/13,612.0738921030519,2.5296005935813604,3.91530709331849e-08,2.017119694351382e-06,0.0391530709331849,0.19296805258969058,0.1405480211158349
3,1992/1/14,720.7450244554365,3.3233605697235533,5.631734932440706e-08,3.8715180829131755e-06,0.05631734932440706,0.25416594327073794,0.13563391477807618
3,1992/1/15,861.0966064443169,5.094754896698618,7.1516818611261e-08,6.751444099347554e-06,0.071516818611261,0.3436783069965204,0.13039169824153632
3,1992/1/16,1022.40391812088,3.4413884799354637,1.1128690313411416e-07,1.0526451721207496e-05,0.11128690313411416,0.3391350585532134,0.1251606442252122
3,1992/1/17,1181.9654315961527,2.496634025991835,1.5766995512399988e-07,1.5020027497287867e-05,0.1576699551239999,0.33702365071375306,0.12050614672114959
3,1992/1/18,1280.8500571002448,4.052813068547951,1.436914670469129e-07,1.66110872575762e-05,0.1436914670469129,0.40578697952818393,0.11781988909567731
3,1992/1/19,1390.5263306469608,4.357500559340782,1.5441562297443015e-07,1.9190825658473324e-05,0.15441562297443015,0.43254393244733347,0.11499051075255197
3,1992/1/20,1500.9272805584424,2.1648760385064634,2.21802726910977e-07,2.3372853772338857e-05,0.221802726910977,0.36458920441104653,0.11228375632446384
3,1992/1/21,1606.9123200903127,2.112087280661525,2.3957375927298506e-07,2.5941482359357092e-05,0.23957375927298508,0.3725880102868449,0.10980464500577461
3,1992/1/22,1722.8568052559783,2.7901871801634326,2.2877220326390574e-07,2.7469450252261416e-05,0.22877220326390574,0.4107676259111533,0.10721324417089557
3,1992/1/23,1913.8369488494525,3.2275932837890413,2.3465731189080178e-07,3.0733725971983455e-05,0.23465731189080177,0.44397420369526397,0.10318879365806936
3,1992/1/24,2170.3962718898,2.5846910793128544,2.8163441585724524e-07,3.639838835431261e-05,0.28163441585724525,0.43308088194543753,0.09819467612612537
3,1992/1/25,2435.4429749158535,2.6450186782012657,2.9946048463616517e-07,4.0598241176616804e-05,0.29946048463616515,0.44929719627151876,0.09345463569782025
3,1992/1/26,2613.1775096911074,2.1805990677936364,3.3598834377466664e-07,4.442251784941235e-05,0.33598834377466663,0.43512053430675723,0.09048170420331494
3,1992/1/27,2754.104060002218,2.817561870393724,3.116636727636107e-07,4.481780423980089e-05,0.3116636727636107,0.47074678383254426,0.0882293319668045
3,1992/1/28,2938.0502528909215,2.604052719913066,3.3245633253507234e-07,4.7789676749340384e-05,0.33245633253507234,0.4674486879023804,0.08541719679677105
3,1992/1/29,3147.468428837628,4.231350142908444,2.821671186440451e-07,4.805412060715902e-05,0.28216711864404515,0.5498312182306554,0.08237719074766231
3,1992/1/30,3394.287663686519,3.0585507344631147,3.322904073788119e-07,5.2315672606015375e-05,0.3322904073788119,0.504233886418446,0.07899472670301805
3,1992/1/31,3627.1964319660647,2.800460918242718,3.5524795823420356e-07,5.571996725766288e-05,0.3552479582342036,0.49875838149910495,0.07598343154584801
3,1992/2/1,3785.140518157178,2.9060861863296585,3.5655466195598623e-07,5.7295224161974186e-05,0.35655466195598623,0.508616301146251,0.07403301824720578
3,1992/2/2,3877.125066918847,4.358135200068545,3.068503655766171e-07,5.6453737194004906e-05,0.3068503655766171,0.5807976043428835,0.07292923313390624
3,1992/2/3,4050.5663470873214,3.8080746766825913,3.290730125815749e-07,5.8708822395091325e-05,0.3290730125815749,0.5605121953075469,0.07090907556552684
