,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.35267033384314456
3,1992/1/2,183.8656871286512,4.252531085658297,0.0,0.0,0.0,0.0,0.2558000242619308
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.41929644801823845
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.40690996206409424
3,1992/1/9,136.96233391096095,3.980304463175099,0.0,0.0,0.0,0.0,0.290551318271617
3,1992/1/10,302.29882036727076,3.5083224308213965,0.0,0.0,0.0,0.0,0.20133284678841099
3,1992/1/11,447.9240467257444,3.9895248043890397,0.0,0.0,0.0,0.0,0.16938336654958303
3,1992/1/12,517.2991207728472,4.143278840812955,0.0,0.0,0.0,0.0,0.160794640376799
3,1992/1/13,612.0738921030519,2.5296005935813604,7.1956273289988825e-09,1.362199190582374e-07,0.007195627328998882,0.07255784436218753,0.15263133741797455
3,1992/1/14,720.7450244554365,3.3233605697235533,2.6660754351061537e-08,1.0583398650053928e-06,0.026660754351061536,0.1505363342745446,0.14621695649402705
3,1992/1/15,861.0966064443169,5.094754896698618,4.1409244554252484e-08,2.4354625267683584e-06,0.04140924455425248,0.22018103115202914,0.14033780858875583
3,1992/1/16,1022.40391812088,3.4413884799354637,9.736672772871552e-08,6.882942880460992e-06,0.09736672772871552,0.2610339879152731,0.1351913184448352
3,1992/1/17,1181.9654315961527,2.496634025991835,1.802813759457556e-07,1.4368560204595193e-05,0.1802813759457556,0.29062068198560087,0.13092229933074423
3,1992/1/18,1280.8500571002448,4.052813068547951,1.4003336433115496e-07,1.2355780016892347e-05,0.14003336433115496,0.3193769009618966,0.12851728071750448
3,1992/1/19,1390.5263306469608,4.357500559340782,1.536216277160303e-07,1.453097635884387e-05,0.1536216277160303,0.3399439302692199,0.1260030284999533
3,1992/1/20,1500.9272805584424,2.1648760385064634,3.1758338154448903e-07,3.025059633020834e-05,0.317583381544489,0.34000896071190834,0.12360381441956689
