,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.36413827567573176
3,1992/1/2,183.8656871286512,4.252531085658297,0.0,0.0,0.0,0.0,0.2706164333144025
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.4252198838625053
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.4140153476803253
3,1992/1/9,136.96233391096095,3.980304463175099,0.0,0.0,0.0,0.0,0.30498845485151277
3,1992/1/10,302.29882036727076,3.5083224308213965,0.0,0.0,0.0,0.0,0.21393801251183137
3,1992/1/11,447.9240467257444,3.9895248043890397,0.0,0.0,0.0,0.0,0.17820512443538314
3,1992/1/12,517.2991207728472,4.143278840812955,0.0,0.0,0.0,0.0,0.16817492791342548
3,1992/1/13,612.0738921030519,2.5296005935813604,0.0,0.0,0.0,0.0,0.15853227015715046
3,1992/1/14,720.7450244554365,3.3233605697235533,1.5984460258688882e-08,5.708366832986766e-07,0.015984460258688882,0.13654942354269084,0.15101833459915326
3,1992/1/15,861.0966064443169,5.094754896698618,4.680310441783851e-08,3.440270241784918e-06,0.04680310441783851,0.27772377826216876,0.1443852316586079
3,1992/1/16,1022.40391812088,3.4413884799354637,1.0841196168164801e-07,9.624092521348216e-06,0.10841196168164802,0.33114718763744716,0.13891642508339686
3,1992/1/17,1181.9654315961527,2.496634025991835,1.890485321360586e-07,1.856576188220622e-05,0.1890485321360586,0.36203575093111506,0.13461124343684625
3,1992/1/18,1280.8500571002448,4.052813068547951,1.7344127121110155e-07,2.062277516522511e-05,0.17344127121110156,0.43530681468735083,0.13225046749963312
3,1992/1/19,1390.5263306469608,4.357500559340782,1.964275234317474e-07,2.5623732535361473e-05,0.19642752343174738,0.4740635958774597,0.12981349403592968
3,1992/1/20,1500.9272805584424,2.1648760385064634,3.2564140853946234e-07,3.8563006397783565e-05,0.32564140853946233,0.42738192137556336,0.12750621848930344
3,1992/1/21,1606.9123200903127,2.112087280661525,3.683270086014975e-07,4.570452808330876e-05,0.3683270086014975,0.44519991001518594,0.1254010421211254
3,1992/1/22,1722.8568052559783,2.7901871801634326,3.5445314820583937e-07,4.879170890111809e-05,0.35445314820583934,0.49079640087028215,0.12320110862237046
3,1992/1/23,1913.8369488494525,3.2275932837890413,3.779329949170813e-07,5.7568732437692536e-05,0.3779329949170813,0.5377592255041433,0.11977584872094775
3,1992/1/24,2170.3962718898,2.5846910793128544,4.965067190410285e-07,7.765716811147149e-05,0.4965067190410285,0.5452776828017677,0.11550035289321894
3,1992/1/25,2435.4429749158535,2.6450186782012657,5.534537365501508e-07,9.232434968325133e-05,0.5534537365501508,0.5760469194830707,0.11141142680992261
3,1992/1/26,2613.1775096911074,2.1805990677936364,6.531152859291774e-07,0.00010849601394293102,0.6531152859291773,0.5703629680336322,0.10882983976972048
3,1992/1/27,2754.104060002218,2.817561870393724,5.982794626440795e-07,0.00010709201734647922,0.5982794626440795,0.6118720530141053,0.1068644437246833
3,1992/1/28,2938.0502528909215,2.604052719913066,6.580290981264758e-07,0.0001191324715378508,0.6580290981264758,0.615406017797447,0.10439812486097312
3,1992/1/29,3147.468428837628,4.231350142908444,5.33731388298255e-07,0.00011151970602804115,0.5337313882982551,0.7058888545134511,0.10171491503526119
3,1992/1/30,3394.287663686519,3.0585507344631147,6.6861416795762e-07,0.0001327323727444537,0.66861416795762,0.6660236990279882,0.09870630198236581
3,1992/1/31,3627.1964319660647,2.800460918242718,7.31834648067555e-07,0.00014603844446657886,0.731834648067555,0.6652918425478865,0.09600498108566015
3,1992/2/1,3785.140518157178,2.9060861863296585,7.355645230403839e-07,0.00015023553319199593,0.7355645230403839,0.6781412542281495,0.09424273739245455
3,1992/2/2,3877.125066918847,4.358135200068545,6.008589337409279e-07,0.000136769495100252,0.6008589337409279,0.7539886831630783,0.09324076030880049
3,1992/2/3,4050.5663470873214,3.8080746766825913,6.593337891127418e-07,0.0001469911047090424,0.6593337891127419,0.7352803928830955,0.09139770314927248
