,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.17560191492107796
3,1992/1/2,183.8656871286512,4.252531085658297,2.297344445392309e-08,1.9787245346314314e-06,0.02297344445392309,0.3191350920362955,0.13640545052481495
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.27153023019885186
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.2447856233592954
3,1992/1/9,136.96233391096095,3.980304463175099,7.020062638113898e-09,3.6154210850612507e-07,0.007020062638113898,0.19511484102937837,0.14572356072509646
3,1992/1/10,302.29882036727076,3.5083224308213965,8.14523379658847e-08,1.0035304801862525e-05,0.0814523379658847,0.43685789588805385,0.12128032972893404
3,1992/1/11,447.9240467257444,3.9895248043890397,1.528322025389102e-07,2.4301118994222624e-05,0.1528322025389102,0.5442842380887775,0.10748381678083549
3,1992/1/12,517.2991207728472,4.143278840812955,1.856501510878113e-07,3.1778682204804766e-05,0.1856501510878113,0.5786052990101255,0.10194958205216392
3,1992/1/13,612.0738921030519,2.5296005935813604,2.8278965978399383e-07,4.4479053589098544e-05,0.28278965978399384,0.5233551847444353,0.09516387141784138
3,1992/1/14,720.7450244554365,3.3233605697235533,3.067383322586835e-07,5.512473489471612e-05,0.30673833225868347,0.5883422130341862,0.08825719033806805
3,1992/1/15,861.0966064443169,5.094754896698618,3.202637416309401e-07,7.043269188678871e-05,0.32026374163094007,0.7067349494315174,0.08042208011202508
3,1992/1/16,1022.40391812088,3.4413884799354637,4.39805383662854e-07,8.942615851663545e-05,0.439805383662854,0.6414030443100692,0.07260775997429497
3,1992/1/17,1181.9654315961527,2.496634025991835,5.838016237901886e-07,0.00011376366772306955,0.5838016237901885,0.6055118513324936,0.0658755689844777
3,1992/1/18,1280.8500571002448,4.052813068547951,5.21618179616277e-07,0.00012081860163788505,0.521618179616277,0.714244958400387,0.06211727851377338
3,1992/1/19,1390.5263306469608,4.357500559340782,5.55445585246459e-07,0.0001361027609766687,0.555445585246459,0.7495973020317482,0.05826820046878807
3,1992/1/20,1500.9272805584424,2.1648760385064634,7.988044926819596e-07,0.00016463565625765198,0.7988044926819596,0.6257697357747986,0.05469471777102731
3,1992/1/21,1606.9123200903127,2.112087280661525,8.718854619046728e-07,0.0001841729676016892,0.8718854619046728,0.6370098809811974,0.051517175813451006
3,1992/1/22,1722.8568052559783,2.7901871801634326,8.488553294335077e-07,0.0001991494340889663,0.8488553294335077,0.7025773197346386,0.048294767942859855
3,1992/1/23,1913.8369488494525,3.2275932837890413,9.10117448462457e-07,0.00023515842925335743,0.910117448462457,0.7657615830400591,0.04349404492515645
3,1992/1/24,2170.3962718898,2.5846910793128544,1.1771414006020483e-06,0.00030618693528480475,1.1771414006020484,0.7631830066582534,0.037886494254770246
3,1992/1/25,2435.4429749158535,2.6450186782012657,1.3648746135268595e-06,0.0003827539329728607,1.3648746135268595,0.8154352138454743,0.03292817240314871
3,1992/1/26,2613.1775096911074,2.1805990677936364,1.6246374581491903e-06,0.00045325397759549233,1.6246374581491903,0.8069068712367455,0.030001438304785754
3,1992/1/27,2754.104060002218,2.817561870393724,1.5792385504627874e-06,0.0004870564263598262,1.5792385504627875,0.8885423688940486,0.027878868481229196
3,1992/1/28,2938.0502528909215,2.604052719913066,1.7867655427154817e-06,0.0005623830674259024,1.7867655427154816,0.9025815056550125,0.02534425450429625
3,1992/1/29,3147.468428837628,4.231350142908444,1.6171312495569141e-06,0.0006170212408817885,1.6171312495569141,1.0889303720786003,0.022749335577667368
3,1992/1/30,3394.287663686519,3.0585507344631147,2.0398473230410097e-06,0.0007373134924056983,2.03984732304101,1.0264324635679705,0.020040274602842485
3,1992/1/31,3627.1964319660647,2.800460918242718,2.312232464627943e-06,0.0008500214729828688,2.312232464627943,1.0396096470389977,0.01778711676401493
3,1992/2/1,3785.140518157178,2.9060861863296585,2.405794571558168e-06,0.0009175291067714459,2.4057945715581677,1.0757949545126697,0.016407677953189877
3,1992/2/2,3877.125066918847,4.358135200068545,2.1122615806041747e-06,0.0009287623857738945,2.1122615806041747,1.238577377766667,0.015654883226389745
3,1992/2/3,4050.5663470873214,3.8080746766825913,2.342973058441011e-06,0.001010429106392823,2.342973058441011,1.2118405935369805,0.014329247097289867
3,1992/2/4,4253.846641119485,3.0492119549669274,2.719598176980727e-06,0.0011264854013202886,2.719598176980727,1.1609197584923905,0.012919075345744603
3,1992/2/5,0.0,3.616703058845392,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/6,0.0,4.7277061116711305,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/7,0.0,3.875974045844015,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/8,35.439588135590256,1.8363929053315164,0.0,0.0,0.0,0.0,0.25249361897824874
3,1992/2/9,0.0,4.987242675401052,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/10,0.0,6.206340068825235,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/11,0.0,4.860102394984309,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/12,0.0,6.052952902761189,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/13,0.0,5.219189374781606,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/14,0.0,3.7457147713679,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/15,0.0,5.1656981254575705,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/16,26.097424403984277,4.508990913504717,0.0,0.0,0.0,0.0,0.28860917985107587
3,1992/2/17,59.942515319596666,2.06365184609563,0.0,0.0,0.0,0.0,0.19599881632717725
