,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
927,24662.133104372577,0.05953454541505285,0.00047031041545046796,1033.8659751821406,0.13463850000804295
