,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
824,25711.407420244126,0.0968994204032472,0.0006437968741851028,1094.1983307802132,0.009068934527796169
