,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.40158958116585347
3,1992/1/2,183.8656871286512,4.252531085658297,0.0,0.0,0.0,0.0,0.3270173191708507
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.4433039271207878
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.43595095718857346
3,1992/1/9,136.96233391096095,3.980304463175099,0.0,0.0,0.0,0.0,0.356406353612147
3,1992/1/10,302.29882036727076,3.5083224308213965,0.0,0.0,0.0,0.0,0.27027570352781527
3,1992/1/11,447.9240467257444,3.9895248043890397,0.0,0.0,0.0,0.0,0.22478264124799716
3,1992/1/12,517.2991207728472,4.143278840812955,0.0,0.0,0.0,0.0,0.20951216392586197
3,1992/1/13,612.0738921030519,2.5296005935813604,0.0,0.0,0.0,0.0,0.19331773118543116
3,1992/1/14,720.7450244554365,3.3233605697235533,0.0,0.0,0.0,0.0,0.1796308249380815
3,1992/1/15,861.0966064443169,5.094754896698618,0.0,0.0,0.0,0.0,0.16721132510095627
3,1992/1/16,1022.40391812088,3.4413884799354637,5.157211835800663e-11,1.2083467932085698e-10,5.157211835800663e-05,0.009037479618024981,0.15758624597369306
3,1992/1/17,1181.9654315961527,2.496634025991835,9.927195092351714e-09,2.6383181301646295e-07,0.009927195092351715,0.10161736561889674,0.1510053678576143
3,1992/1/18,1280.8500571002448,4.052813068547951,1.659103070418134e-08,7.104949293760438e-07,0.016591030704181338,0.16288705835739617,0.14784846047076872
3,1992/1/19,1390.5263306469608,4.357500559340782,2.6652953282866165e-08,1.469610634943524e-06,0.026652953282866165,0.20855206288415787,0.14490127718836213
3,1992/1/20,1500.9272805584424,2.1648760385064634,5.140084448924968e-08,2.73710100148179e-06,0.05140084448924968,0.20030672892709228,0.14235843918853494
3,1992/1/21,1606.9123200903127,2.112087280661525,6.71218925305019e-08,3.976471822767844e-06,0.0671218925305019,0.22171162604527173,0.14020618925909847
3,1992/1/22,1722.8568052559783,2.7901871801634326,7.455241150772189e-08,5.199137148406268e-06,0.07455241150772189,0.25957732792975197,0.13808807198740722
3,1992/1/23,1913.8369488494525,3.2275932837890413,9.312779223888087e-08,7.63361016168243e-06,0.09312779223888086,0.30249392076655607,0.13497548454073616
3,1992/1/24,2170.3962718898,2.5846910793128544,1.3795248961854736e-07,1.2052728113326998e-05,0.13795248961854736,0.31892070851584037,0.13127433571843264
3,1992/1/25,2435.4429749158535,2.6450186782012657,1.7213561963759788e-07,1.6666499277248965e-05,0.17213561963759788,0.3497316674272803,0.12781978652725198
3,1992/1/26,2613.1775096911074,2.1805990677936364,2.1257124351452004e-07,2.0733910450350558e-05,0.21257124351452003,0.3501984025303016,0.12565283889863196
3,1992/1/27,2754.104060002218,2.817561870393724,2.0808141254928073e-07,2.2423449959279253e-05,0.20808141254928073,0.385104668794166,0.12400386006628751
3,1992/1/28,2938.0502528909215,2.604052719913066,2.3931506778821524e-07,2.6412370484750423e-05,0.23931506778821524,0.3920736549065697,0.12193177646314136
3,1992/1/29,3147.468428837628,4.231350142908444,2.14298650848267e-07,2.839154492672984e-05,0.214298650848267,0.4675767824414233,0.11967103148078814
3,1992/1/30,3394.287663686519,3.0585507344631147,2.744840758770284e-07,3.456615571427461e-05,0.2744840758770284,0.44114227519108523,0.11712578643759383
3,1992/1/31,3627.1964319660647,2.800460918242718,3.116297172806647e-07,3.9820276612364465e-05,0.3116297172806647,0.4445718286714442,0.11482994946920366
3,1992/2/1,3785.140518157178,2.9060861863296585,3.229737315736038e-07,4.260663867602956e-05,0.3229737315736038,0.45747063234176377,0.11332645071988987
3,1992/2/2,3877.125066918847,4.358135200068545,2.786225134908099e-07,4.1940453451608756e-05,0.2786225134908099,0.5210187392501628,0.11246946522692913
3,1992/2/3,4050.5663470873214,3.8080746766825913,3.0955007037497826e-07,4.561906219991826e-05,0.3095500703749783,0.508318394710674,0.11088893176941755
3,1992/2/4,4253.846641119485,3.0492119549669274,3.606945229416063e-07,5.1020703124710374e-05,0.3606945229416063,0.48594724942090095,0.10909203268693422
3,1992/2/5,0.0,3.616703058845392,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/6,0.0,4.7277061116711305,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/7,0.0,3.875974045844015,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/8,35.439588135590256,1.8363929053315164,0.0,0.0,0.0,0.0,0.4382426043557808
3,1992/2/9,0.0,4.987242675401052,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/10,0.0,6.206340068825235,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/11,0.0,4.860102394984309,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/12,0.0,6.052952902761189,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/13,0.0,5.219189374781606,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/14,0.0,3.7457147713679,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/15,0.0,5.1656981254575705,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/16,26.097424403984277,4.508990913504717,0.0,0.0,0.0,0.0,0.4472709298289451
3,1992/2/17,59.942515319596666,2.06365184609563,0.0,0.0,0.0,0.0,0.4158683590823881
3,1992/2/18,120.03394847085072,1.8527175003152287,0.0,0.0,0.0,0.0,0.3681940105961524
3,1992/2/19,196.500898830496,2.2194390419152867,0.0,0.0,0.0,0.0,0.31985315175423057
3,1992/2/20,262.9928616448967,2.6258037574514494,0.0,0.0,0.0,0.0,0.2867138113327667
3,1992/2/21,334.12710926940025,2.6796791869937984,0.0,0.0,0.0,0.0,0.25842859585889466
3,1992/2/22,441.0548399244835,3.6326680267994393,0.0,0.0,0.0,0.0,0.2264846049504967
3,1992/2/23,582.3953926341998,5.8205074248040924,0.0,0.0,0.0,0.0,0.19789369963625256
3,1992/2/24,826.2028281907373,4.61475038396064,0.0,0.0,0.0,0.0,0.16986822791426784
3,1992/2/25,1090.8883473899984,3.596474320673187,2.21974317715376e-09,3.4221397413622596e-08,0.00221974317715376,0.05923943652900315,0.1544881976369424
3,1992/2/26,1320.434464520111,4.529455832538073,1.9527603954231512e-08,9.532620546020567e-07,0.01952760395423151,0.18529868134083763,0.14672696824320133
3,1992/2/27,1574.7473866059713,3.2053760260240645,5.2036736433804714e-08,3.3159958986815526e-06,0.052036736433804714,0.23885027931151986,0.1408344907936607
3,1992/2/28,1814.8041830493164,2.2256519291663457,9.549997885783918e-08,6.716229483621264e-06,0.09549997885783919,0.26067547693150456,0.13654075073252747
