,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
883,17855.6576644163,0.02377882451597592,0.0002148269668987118,1048.9825527836601,0.03293459480700339
