,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
1042,34268.0958163667,0.04247635927344183,0.00017194970116145194,288.54025504614475,0.06324594092914185
