,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
588,4468.797128295879,0.06832364130935628,0.0007853087265139214,1078.8672985565556,0.03203311558734079
