,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
1045,46959.252859400156,0.07538352605496808,0.00035633501744635393,500.9037314913775,0.05006576801120169
