,Date,Site_Ni,wind,Fractionburned,Fire_intensity,AB,ROS_front,fuel_moisture
3,1992/1/1,76.70523879826442,3.2487272804563347,0.0,0.0,0.0,0.0,0.41518755793688644
3,1992/1/2,183.8656871286512,4.252531085658297,0.0,0.0,0.0,0.0,0.35067644249681373
3,1992/1/3,0.0,3.3869363609378778,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/4,30.16617047701276,2.533282028909104,0.0,0.0,0.0,0.0,0.44945604513780446
3,1992/1/5,0.0,5.85715392957572,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/6,0.0,5.566233906959798,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/7,0.0,3.734812610363477,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/1/8,37.85841331616317,4.2577933556228595,0.0,0.0,0.0,0.0,0.4434947981796985
3,1992/1/9,136.96233391096095,3.980304463175099,0.0,0.0,0.0,0.0,0.37667498482659667
3,1992/1/10,302.29882036727076,3.5083224308213965,0.0,0.0,0.0,0.0,0.29769621899923715
3,1992/1/11,447.9240467257444,3.9895248043890397,0.0,0.0,0.0,0.0,0.25143741853158297
3,1992/1/12,517.2991207728472,4.143278840812955,0.0,0.0,0.0,0.0,0.23479957920188668
3,1992/1/13,612.0738921030519,2.5296005935813604,0.0,0.0,0.0,0.0,0.21631259120227872
3,1992/1/14,720.7450244554365,3.3233605697235533,0.0,0.0,0.0,0.0,0.1998386518370073
3,1992/1/15,861.0966064443169,5.094754896698618,0.0,0.0,0.0,0.0,0.18405926515641732
3,1992/1/16,1022.40391812088,3.4413884799354637,0.0,0.0,0.0,0.0,0.17124381330665683
3,1992/1/17,1181.9654315961527,2.496634025991835,0.0,0.0,0.0,0.0,0.16228350739624772
3,1992/1/18,1280.8500571002448,4.052813068547951,4.852170232248051e-12,2.803643565475545e-12,4.852170232248051e-06,0.0022297929298254514,0.15800357157687886
3,1992/1/19,1390.5263306469608,4.357500559340782,4.401633664005859e-09,7.856786318221396e-08,0.004401633664005858,0.06855061411389776,0.15407872254916175
3,1992/1/20,1500.9272805584424,2.1648760385064634,1.8941720992559145e-08,4.922432323618034e-07,0.018941720992559145,0.09933077932946524,0.15079084092390502
3,1992/1/21,1606.9123200903127,2.112087280661525,3.475564972527695e-08,1.2010801814517223e-06,0.03475564972527695,0.13150577184908238,0.14810782683452517
3,1992/1/22,1722.8568052559783,2.7901871801634326,4.724654888050411e-08,2.1447315439858813e-06,0.04724654888050411,0.171928401503831,0.1455744773242589
3,1992/1/23,1913.8369488494525,3.2275932837890413,6.997366184637821e-08,4.119265635852967e-06,0.06997366184637821,0.2212897874780899,0.14205802704962156
3,1992/1/24,2170.3962718898,2.5846910793128544,1.1451042214045914e-07,7.67318594940251e-06,0.11451042214045914,0.2494726957563459,0.13817085022189043
3,1992/1/25,2435.4429749158535,2.6450186782012657,1.4932743275959747e-07,1.150292374078897e-05,0.14932743275959748,0.2840969435119236,0.13476010694620952
3,1992/1/26,2613.1775096911074,2.1805990677936364,1.87160464594056e-07,1.477165935708511e-05,0.187160464594056,0.2893253509883783,0.1326914251295999
3,1992/1/27,2754.104060002218,2.817561870393724,1.846866690163156e-07,1.6282364815897436e-05,0.1846866690163156,0.3216873175074058,0.13114114194116994
3,1992/1/28,2938.0502528909215,2.604052719913066,2.1377375882515728e-07,1.9527900027216402e-05,0.21377375882515728,0.33135759404838094,0.1292126645443797
3,1992/1/29,3147.468428837628,4.231350142908444,1.9244241294360485e-07,2.133773785425895e-05,0.19244241294360484,0.3997349804582449,0.12712408313050394
3,1992/1/30,3394.287663686519,3.0585507344631147,2.471124134465593e-07,2.6300742297065e-05,0.24711241344655926,0.3811918558291605,0.12478249945730499
3,1992/1/31,3627.1964319660647,2.800460918242718,2.809700783270759e-07,3.058578641962664e-05,0.28097007832707593,0.3875402645334662,0.12267351504350942
3,1992/2/1,3785.140518157178,2.9060861863296585,2.9141279531858006e-07,3.295006764524589e-05,0.29141279531858005,0.4009368230005149,0.12129232775524303
3,1992/2/2,3877.125066918847,4.358135200068545,2.5163403323270325e-07,3.258429635242269e-05,0.2516340332327032,0.45811637261617394,0.12050475913806023
3,1992/2/3,4050.5663470873214,3.8080746766825913,2.7961030368922043e-07,3.5653143402192084e-05,0.2796103036892204,0.44920287935929787,0.11905137969112674
3,1992/2/4,4253.846641119485,3.0492119549669274,3.257748809284495e-07,4.0117492078096046e-05,0.3257748809284495,0.43172571009836264,0.11739732889072131
3,1992/2/5,0.0,3.616703058845392,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/6,0.0,4.7277061116711305,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/7,0.0,3.875974045844015,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/8,35.439588135590256,1.8363929053315164,0.0,0.0,0.0,0.0,0.44535614811996216
3,1992/2/9,0.0,4.987242675401052,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/10,0.0,6.206340068825235,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/11,0.0,4.860102394984309,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/12,0.0,6.052952902761189,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/13,0.0,5.219189374781606,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/14,0.0,3.7457147713679,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/15,0.0,5.1656981254575705,0.0,0.0,0.0,0.0,0.47405130324713907
3,1992/2/16,26.097424403984277,4.508990913504717,0.0,0.0,0.0,0.0,0.45265900097226613
3,1992/2/17,59.942515319596666,2.06365184609563,0.0,0.0,0.0,0.0,0.42704410479908333
3,1992/2/18,120.03394847085072,1.8527175003152287,0.0,0.0,0.0,0.0,0.3868799714835344
3,1992/2/19,196.500898830496,2.2194390419152867,0.0,0.0,0.0,0.0,0.34420635674595235
3,1992/2/20,262.9928616448967,2.6258037574514494,0.0,0.0,0.0,0.0,0.31348858273713326
3,1992/2/21,334.12710926940025,2.6796791869937984,0.0,0.0,0.0,0.0,0.28604429573955464
3,1992/2/22,441.0548399244835,3.6326680267994393,0.0,0.0,0.0,0.0,0.2532509920742504
