,SF_val_drying_ratio,mineral_total,SF_val_fdi_alpha,SF_val_part_dens,SF_val_durat_slope
644,1431.1307500690586,0.0760885156435344,0.00014001528979606795,210.2338706932653,0.3339830514918668
